source,issn,n,classe,sinais_curadoria,doaj,scimago,qualis_estilo,apc,retratacoes,citacao_media
Cadernos de Psicologia,14143925,1,Verificar,0,False,False,False,False,0,0.0
Cadernos de pesquisa do CDHIS,15187640,1,Verificar,0,False,False,False,False,0,0.0
Cadernos do IL,01041886,1,Verificar,0,False,False,False,False,0,1.0
Cadernos do PET Filosofia,21785880,1,Verificar,0,False,False,False,False,0,6.0
Cardiology and Angiology An International Journal,2347520X,1,Verificar,0,False,False,False,False,0,0.0
Case Reports in Clinical Medicine,23257075,1,Verificar,0,False,False,False,False,0,4.0
Chemical Science and Engineering Research,25823353,1,Verificar,0,False,False,False,False,0,0.0
Ciência e Sustentabilidade,24474606,1,Verificar,0,False,False,False,False,0,0.0
Ciências sociais aplicadas em revista,1679348X,1,Verificar,0,False,False,False,False,0,0.0
Clinical Oncology and Research,26134942,1,Verificar,0,False,False,False,False,0,1.0
Coletânea,16777883,1,Verificar,0,False,False,False,False,0,0.0
Comunicação em Ciências da Saúde,19800584,1,Verificar,0,False,False,False,False,0,0.0
ConCienciaSocial,25915339,1,Verificar,0,False,False,False,False,0,0.0
Conecte-se!,25945467,1,Verificar,0,False,False,False,False,0,0.0
Corpoconsciência,15176096,1,Verificar,0,False,False,False,False,0,0.0
Cureus,21688184,1,Verificar,0,False,False,False,False,0,2.0
DLCV - Língua Linguística & Literatura,16796101,1,Verificar,0,False,False,False,False,0,2.0
Diaphora,22389709,1,Verificar,0,False,False,False,False,0,0.0
Disciplinarum Scientia. Série Ciências da Saúde,19822111,1,Verificar,0,False,False,False,False,0,1.0
EAD em FOCO,21778310,1,Verificar,0,False,False,False,False,0,0.0
ENERGIA NA AGRICULTURA,01029169,1,Verificar,0,False,False,False,False,0,0.0
Educação Ciência e Saúde,23587504,1,Verificar,0,False,False,False,False,0,0.0
Educação Matemática em Revista - RS,15188221,1,Verificar,0,False,False,False,False,0,0.0
Educação Online,18093760,1,Verificar,0,False,False,False,False,0,0.0
Educação e Fronteiras,19826273,1,Verificar,0,False,False,False,False,0,1.0
Educação em Perspectiva,2178258X,1,Verificar,0,False,False,False,False,0,0.0
Engenharia Civil UM,08731152,1,Verificar,0,False,False,False,False,0,0.0
Ensino da Matemática em Debate,23584122,1,Verificar,0,False,False,False,False,0,0.0
Entrelinhas,18069509,1,Verificar,0,False,False,False,False,0,0.0
Espaço Aberto,22361367,1,Verificar,0,False,False,False,False,0,0.0
Espaço e Cultura,14133342,1,Verificar,0,False,False,False,False,0,0.0
Estrabão,27637824,1,Verificar,0,False,False,False,False,0,0.0
Estudos Geográficos Revista Eletrônica de Geografia,1678698X,1,Verificar,0,False,False,False,False,0,0.0
European Economic Letters (EEL),23235233,1,Verificar,0,False,False,False,False,0,0.0
Evidência olhares e pesquisa em saberes educacionais,18082327,1,Verificar,0,False,False,False,False,0,0.0
Expressa Extensão,14144190,1,Verificar,0,False,False,False,False,0,0.0
Faces de Clio,23594489,1,Verificar,0,False,False,False,False,0,1.0
Food and Nutrition Sciences,2157944X,1,Verificar,0,False,False,False,False,0,3.0
Frontiers for Young Minds,22966846,1,Verificar,0,False,False,False,False,0,0.0
Genética na Escola,19803540,1,Verificar,0,False,False,False,False,0,0.0
Geoconexões online,27638030,1,Verificar,0,False,False,False,False,0,0.0
Geograficidade,22380205,1,Verificar,0,False,False,False,False,0,0.0
Geography Department University of Sao Paulo,01024582,1,Verificar,0,False,False,False,False,0,8.0
Geosaberes,21780463,1,Verificar,0,False,False,False,False,0,0.0
Global Science and Technology,19843801,1,Verificar,0,False,False,False,False,0,0.0
Health and Society,27635724,1,Verificar,0,False,False,False,False,0,0.0
Hexis Revista Iberoamericana de Retórica,31010393,1,Verificar,0,False,False,False,False,0,0.0
História Unicap,23592370,1,Verificar,0,False,False,False,False,0,0.0
História e Cultura,22386270,1,Verificar,0,False,False,False,False,0,0.0
Holos Environment,15198421,1,Verificar,0,False,False,False,False,0,6.0
ID on line REVISTA DE PSICOLOGIA,19811179,1,Verificar,0,False,False,False,False,0,0.0
IOSR Journal of Business and Management,2278487X,1,Verificar,0,False,False,False,False,0,0.0
ISRN Obstetrics and Gynecology,20904436,1,Verificar,0,False,False,False,False,0,22.0
ISRN Oncology,20905661,1,Verificar,0,False,False,False,False,0,14.0
Ichnos/Ichnos : an international journal for plant and animal traces,10267999,1,Verificar,0,False,False,False,False,0,2.0
Igapó,19825498,1,Verificar,0,False,False,False,False,0,0.0
Ilha Revista de Antropologia,1517395X,1,Verificar,0,False,False,False,False,0,1.0
Implant Dentistry,10566163,1,Verificar,0,False,False,False,False,0,14.0
Informática na educação teoria & prática,1516084X,1,Verificar,0,False,False,False,False,0,5.0
Iniciação Científica Cesumar,15181243,1,Verificar,0,False,False,False,False,0,3.0
Inova Saúde,23172460,1,Verificar,0,False,False,False,False,0,0.0
InterAção,21781842,1,Verificar,0,False,False,False,False,0,0.0
Interação - Revista de Ensino Pesquisa e Extensão,1517848X,1,Verificar,0,False,False,False,False,0,1.0
International Archives of Medical Microbiology,26434008,1,Verificar,0,False,False,False,False,0,1.0
International Contemporary Management Review,25950428,1,Verificar,0,False,False,False,False,0,0.0
International Journal of Business and Social Research,21642540,1,Verificar,0,False,False,False,False,0,1.0
International Journal of Changes in Education,3029133X,1,Verificar,0,False,False,False,False,0,0.0
International Journal of Clinical & Medical Allergy,23322799,1,Verificar,0,False,False,False,False,0,1.0
International Journal of Current Microbiology and Applied Sciences,23197692,1,Verificar,0,False,False,False,False,0,1.0
"International Journal of Geoscience, Engineering and Technology.",26752883,1,Verificar,0,False,False,False,False,0,0.0
International Journal of Research -GRANTHAALAYAH,23500530,1,Verificar,0,False,False,False,False,0,21.0
International Journal of Sports and Exercise Medicine,24695718,1,Verificar,0,False,False,False,False,0,2.0
International Journal of Zoology and Animal Biology,2639216X,1,Verificar,0,False,False,False,False,0,2.0
Investigação Filosófica,21796742,1,Verificar,0,False,False,False,False,0,0.0
J of Electrical Engineering,23282223,1,Verificar,0,False,False,False,False,0,0.0
Journal Archives of Health,26754711,1,Verificar,0,False,False,False,False,0,1.0
Journal Plus Education,1842077X,1,Verificar,0,False,False,False,False,0,0.0
Journal of Agricultural Sciences Research (2764-0973),27640973,1,Verificar,0,False,False,False,False,0,0.0
Journal of Anesthesia & Critical Care Open Access,23736437,1,Verificar,0,False,False,False,False,0,0.0
Journal of Biomedical Research & Environmental Sciences,27662276,1,Verificar,0,False,False,False,False,0,1.0
Journal of Chemical Environmental and Biological Engineering,26402645,1,Verificar,0,False,False,False,False,0,1.0
Journal of Computational Interdisciplinary Sciences,19838409,1,Verificar,0,False,False,False,False,0,0.0
Journal of Cytology & Histology,21577099,1,Verificar,0,False,False,False,False,0,1.0
Journal of Diabetes Mellitus,21605831,1,Verificar,0,False,False,False,False,0,12.0
Journal of Dynamical Systems and Geometric Theories,1726037X,1,Verificar,0,False,False,False,False,0,1.0
Journal of Economics and Sustainable Development,22221700,1,Verificar,0,False,False,False,False,0,1.0
Journal of Education Science and Health,27636119,1,Verificar,0,False,False,False,False,0,0.0
Journal of Environmental Analysis and Progress,2525815X,1,Verificar,0,False,False,False,False,0,0.0
Journal of Epidemiology & Community Health,01417681,1,Verificar,0,False,False,False,False,0,0.0
Journal of Exploratory Research in Pharmacology,25725505,1,Verificar,0,False,False,False,False,0,2.0
Journal of Food Science and Engineering,21595828,1,Verificar,0,False,False,False,False,0,3.0
Journal of Health & Biological Sciences,23173076,1,Verificar,0,False,False,False,False,0,1.0
Journal of Human Nutrition and Food Science,23336706,1,Verificar,0,False,False,False,False,0,2.0
Journal of Intelligent Transportation Systems,10248072,1,Verificar,0,False,False,False,False,0,0.0
Journal of Livestock Science,22776214,1,Verificar,0,False,False,False,False,0,0.0
Journal of Management Science & Engineering research,26304953,1,Verificar,0,False,False,False,False,0,0.0
Journal of Material Science and Technology Research,24104701,1,Verificar,0,False,False,False,False,0,4.0
Journal of Medical Science and Evidences.,29663806,1,Verificar,0,False,False,False,False,0,0.0
Journal of Medical and Health Studies,27101452,1,Verificar,0,False,False,False,False,0,0.0
Journal of Microbiology & Experimentation,2373437X,1,Verificar,0,False,False,False,False,0,31.0
Journal of Neurology & Stroke,23736410,1,Verificar,0,False,False,False,False,0,3.0
Journal of Nursing Education and Practice,19254040,1,Verificar,0,False,False,False,False,0,1.0
Journal of Rehabilitation Therapy,27675122,1,Verificar,0,False,False,False,False,0,0.0
Journal of Science Humanities and Arts - JOSHA,23640626,1,Verificar,0,False,False,False,False,0,0.0
Journal of Transport Literature,22381031,1,Verificar,0,False,False,False,False,0,1.0
Journal of Turkish Society of Obstetric and Gynecology,1307699X,1,Verificar,0,False,False,False,False,0,6.0
Junguiana,01030825,1,Verificar,0,False,False,False,False,0,3.0
LAPLAGE EM REVISTA,24466220,1,Verificar,0,False,False,False,False,0,5.0
LaborHistórico,23596910,1,Verificar,0,False,False,False,False,0,0.0
Latin Neurosurgery,30860725,1,Verificar,0,False,False,False,False,0,0.0
Leukemia & lymphoma/Leukemia and lymphoma,10268022,1,Verificar,0,False,False,False,False,0,5.0
Linguagem Estudos e Pesquisas,15196240,1,Verificar,0,False,False,False,False,0,0.0
Linguagens Educação e Sociedade,24476293,1,Verificar,0,False,False,False,False,0,1.0
MOJ Ecology & Environmental Sciences,25732919,1,Verificar,0,False,False,False,False,0,4.0
MOJ Gerontology & Geriatrics,25748130,1,Verificar,0,False,False,False,False,0,1.0
MOJ Orthopedics & Rheumatology,23746939,1,Verificar,0,False,False,False,False,0,0.0
MRS Proceedings,02729172,1,Verificar,0,False,False,False,False,0,2.0
Magistro,20118643,1,Verificar,0,False,False,False,False,0,0.0
Magma,01046330,1,Verificar,0,False,False,False,False,0,0.0
Management in Perspective,26753006,1,Verificar,0,False,False,False,False,0,0.0
Mechanical Engineering Advances,30291232,1,Verificar,0,False,False,False,False,0,1.0
Medical Express,23188111,1,Verificar,0,False,False,False,False,0,2.0
Medical Research Archives,23751916,1,Verificar,0,False,False,False,False,0,0.0
Mercator,16768329,1,Verificar,0,False,False,False,False,0,16.0
Movimenta (ISSN 1984-4298),19844298,1,Verificar,0,False,False,False,False,0,1.0
Muitas Vozes,2238717X,1,Verificar,0,False,False,False,False,0,0.0
Multitemas,1414512X,1,Verificar,0,False,False,False,False,0,2.0
Nanfang huli xuebao,10089969,1,Verificar,0,False,False,False,False,0,1.0
Notandum,15165477,1,Verificar,0,False,False,False,False,0,0.0
Nuclear Receptor Research,23145706,1,Verificar,0,False,False,False,False,0,3.0
Nutrivisa Revista de Nutrição e Vigilância em Saúde,23579617,1,Verificar,0,False,False,False,False,0,0.0
Nutrição Brasil,16770234,1,Verificar,0,False,False,False,False,0,0.0
O biologico,03660567,1,Verificar,0,False,False,False,False,0,0.0
OKARA Geografia em debate,19823878,1,Verificar,0,False,False,False,False,0,0.0
Observatorium Revista Eletrônica de Geografia,19844891,1,Verificar,0,False,False,False,False,0,1.0
Open Journal of Nursing,21625336,1,Verificar,0,False,False,False,False,0,0.0
Open Minds International Journal,26755157,1,Verificar,0,False,False,False,False,0,0.0
Pain Studies and Treatment,23293268,1,Verificar,0,False,False,False,False,0,8.0
Pensar Acadêmico,18086136,1,Verificar,0,False,False,False,False,0,0.0
Pesquisa Brasileira em Ciência da Informação e Biblioteconomia,19810695,1,Verificar,0,False,False,False,False,0,0.0
Pesquisa e Ensino,26751933,1,Verificar,0,False,False,False,False,0,0.0
Procedia Manufacturing,23519789,1,Verificar,0,False,False,False,False,0,45.0
Profanações,23586125,1,Verificar,0,False,False,False,False,0,0.0
Protocol Exchange,20430116,1,Verificar,0,False,False,False,False,0,18.0
Psicologia da Educação,14146975,1,Verificar,0,False,False,False,False,0,11.0
Publicatio UEPG Ciencias Biologicas e da Saude,16768485,1,Verificar,0,False,False,False,False,0,0.0
"Pymes, innovación y desarrollo.",23449195,1,Verificar,0,False,False,False,False,0,0.0
RADIO COMMUNICATION TECHNOLOGY,20758693,1,Verificar,0,False,False,False,False,0,0.0
RECISATEC - REVISTA CIENTÍFICA SAÚDE E TECNOLOGIA - ISSN 2763-8405,27638405,1,Verificar,0,False,False,False,False,0,2.0
REDD – Revista Espaço de Diálogo e Desconexão,19841736,1,Verificar,0,False,False,False,False,0,0.0
REUNIR Revista de Administração Contabilidade e Sustentabilidade,22373667,1,Verificar,0,False,False,False,False,0,1.0
REVISTA BRASILEIRA DE EDUCAÇÃO CULTURA E LINGUAGEM,25264052,1,Verificar,0,False,False,False,False,0,0.0
REVISTA ERR01,25951378,1,Verificar,0,False,False,False,False,0,0.0
RVE - Revista Ver a Educação,14131498,1,Verificar,0,False,False,False,False,0,1.0
Recital - Revista de Educação Ciência e Tecnologia de Almenara/MG,26749270,1,Verificar,0,False,False,False,False,0,2.0
Relatos de Casos Cirúrgicos do Colégio Brasileiro de Cirurgiões,25272039,1,Verificar,0,False,False,False,False,0,0.0
Research Result Pedagogy and Psychology Of Education,23138971,1,Verificar,0,False,False,False,False,0,0.0
Retratos da Escola,1982131X,1,Verificar,0,False,False,False,False,0,0.0
Rev. Soc. Bras. Enferm. Ped,16763793,1,Verificar,0,False,False,False,False,0,0.0
Revista (Entre Parênteses),22384502,1,Verificar,0,False,False,False,False,0,2.0
Revista ADMpg,19836791,1,Verificar,0,False,False,False,False,0,2.0
Revista Agrarian,1984252X,1,Verificar,0,False,False,False,False,0,6.0
Revista Ambiência,18080251,1,Verificar,0,False,False,False,False,0,0.0
Revista Atenas Higeia,25961403,1,Verificar,0,False,False,False,False,0,0.0
Revista Augustus,1415398X,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Agricultura Irrigada,19827679,1,Verificar,0,False,False,False,False,0,4.0
Revista Brasileira de Análise do Comportamento,18078338,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Aplicações de Vácuo,01017659,1,Verificar,0,False,False,False,False,0,7.0
Revista Brasileira de Bioética,18086020,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Cannabis,29650771,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Ciências do Envelhecimento Humano,16797930,1,Verificar,0,False,False,False,False,0,4.0
Revista Brasileira de Direitos Fundamentais & Justiça,19821921,1,Verificar,0,False,False,False,False,0,1.0
Revista Brasileira de Ecoturismo (RBEcotur),19839391,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Educação e Saúde,23582391,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Educação em Geografia,22363904,1,Verificar,0,False,False,False,False,0,1.0
Revista Brasileira de Ensino Superior,24473944,1,Verificar,0,False,False,False,False,0,4.0
Revista Brasileira de Estudos da Homocultura,25953206,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Física Tecnológica Aplicada,23580089,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Gestão Ambiental e Sustentabilidade,23591412,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Inovação Tecnológica em Saúde ISSN 2236-1103,22361103,1,Verificar,0,False,False,False,False,0,1.0
Revista Brasileira de Odontologia,00347272,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Ornitologia,21787867,1,Verificar,0,False,False,False,False,0,5.0
Revista Brasileira de Sociologia - RBS,23178507,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Tecnologia Aplicada nas Ciências Agrárias,19836325,1,Verificar,0,False,False,False,False,0,1.0
Revista Brasileira de Terapia Familiar,19835590,1,Verificar,0,False,False,False,False,0,0.0
Revista Brasileira de Zoociências,15176770,1,Verificar,0,False,False,False,False,0,5.0
Revista CPC,19804466,1,Verificar,0,False,False,False,False,0,1.0
Revista Científica FAEMA,21794200,1,Verificar,0,False,False,False,False,0,1.0
Revista Científica Faculdade Unimed,2674709X,1,Verificar,0,False,False,False,False,0,0.0
Revista Científica Novas Configurações diálogos plurais,26754177,1,Verificar,0,False,False,False,False,0,1.0
Revista Científica do Centro Universitário de Araras Dr Edmundo Ulson,19824920,1,Verificar,0,False,False,False,False,0,0.0
Revista Ciência & Polícia,23168765,1,Verificar,0,False,False,False,False,0,0.0
